text,author_id,conversation_id,created_at,source,tweet_id,geo_id,retweet_count,reply_count,like_count,quote_count,in_reply_to_user_id,referenced_type,referenced_id
"Sim, sobrevivi ao COVID pelo meu histórico de atleta e sem ivertmectina✌🏽🦠",3292685493,1286409827800023040,2020-07-23 21:16:17,Twitter for iPhone,1286409827800023040,894146230dd1d42d,0.0,1.0,19.0,0.0,42157075,,
"Toda semana sou convidada a participar de alguma pesquisa relacionada ao COVID. Seja como paciente, seja como profissional da área da saúde.",3292685493,1287765905779367937,2020-07-27 15:04:52,Twitter for iPhone,1287765905779367937,894146230dd1d42d,0.0,1.0,7.0,0.0,,,
"Toda semana sou convidada a participar de alguma pesquisa relacionada ao COVID. Seja como paciente, seja como profissional da área da saúde.",3292685493,1287765905779367937,2020-07-27 15:04:52,Twitter for iPhone,1287765905779367937,894146230dd1d42d,0.0,1.0,7.0,0.0,2581415624,,
A arte de transformar o covid em verbo... “Covidei em julho e tu?”,3292685493,1294474205069803522,2020-08-15 03:21:15,Twitter for iPhone,1294474205069803522,894146230dd1d42d,0.0,1.0,14.0,0.0,,,
"Combo perigoso: #ThisIsus, TPM e 12h de Controle de Infecção em tempos de COVID.",3292685493,1366924849634029568,2021-03-03 01:34:15,Twitter for iPhone,1366924849634029568,894146230dd1d42d,0.0,0.0,6.0,0.0,1087140747227340800,,
"Brasil ultrapassa mais de 195 mil mortos pela covid. País contabilizou 195.742 óbitos e 7.714.819 casos da doença desde o início da pandemia, segundo balanço do consórcio de veículos da imprensa.",1103441049563865090,1345707593940000769,2021-01-03 12:24:27,Twitter for iPhone,1345707593940000769,8960d74054404ddd,0.0,0.0,0.0,0.0,1078735987377950720,,
"Foi registrado hoje (terça)1.365 mortes pela Covid-19 ,chegando ao total de 110.019 óbitos. 
Já são mais de 3,4 milhões de casos confirmados.",1103441049563865090,1295895230387040268,2020-08-19 01:27:54,Twitter for iPhone,1295895230387040268,8960d74054404ddd,0.0,0.0,2.0,0.0,,,
"O governador Rui Costa anunciou um auxílio de R$ 500 a pessoas diagnosticadas com a Covid-19 e ainda monitoradas epidemiológicamente, os chamados casos ativos. O objetivo dessa espécie de ""voucher"" é fazer com que elas cumpram o isolamento a rigor em um local pré-definido.",1103441049563865090,1258560310388183041,2020-05-08 00:52:15,Twitter for iPhone,1258560310388183041,8960d74054404ddd,0.0,0.0,0.0,0.0,,,
Hoje batemos recordes em Feira com mais de 2 mil casos de COVID 19 e no Brasil com mais de 1 milhão de contaminados.,1103441049563865090,1274142651848237058,2020-06-20 00:50:55,Twitter for iPhone,1274142651848237058,8960d74054404ddd,0.0,0.0,0.0,0.0,3002223783,,
"Secretário de Saúde da Bahia, internado com Covid-19, é encaminhado para UTI https://t.co/87XfqvYW8i",1103441049563865090,1364219241990414336,2021-02-23 14:23:07,Twitter for iPhone,1364219241990414336,e60cc1f72c303272,0.0,0.0,0.0,0.0,,,
"Teremos vacina sim!
O governo de São Paulo informou nesta quinta (7) que a CoronaVac registrou 78% de eficácia nos testes clínicos feitos no Brasil. A vacina contra a Covid-19 é desenvolvida pelo Instituto Butantan em parceria com a farmacêutica chinesa Sinovac.",1103441049563865090,1347269714108702721,2021-01-07 19:51:45,Twitter for iPhone,1347269714108702721,8960d74054404ddd,0.0,0.0,1.0,0.0,,,
"Chegamos hoje a mais de 1 mil mortes por covid-19,foram 1.179 vidas que perdemos nas últimas 24hs,já estamos com quase 18 mil mortes no Brasil.",1103441049563865090,1262893533771563011,2020-05-19 23:50:56,Twitter for iPhone,1262893533771563011,8960d74054404ddd,0.0,0.0,0.0,0.0,,,
Rui Costa afirma que horário do toque de recolher pode ser ampliado se taxas da Covid-19 não diminuírem https://t.co/fBViMoaIuo,1103441049563865090,1362769357751922691,2021-02-19 14:21:48,Twitter for iPhone,1362769357751922691,4b562a061c9d2972,0.0,0.0,0.0,0.0,,,
"Após contato com Maurício Barbosa, teste rápido de Rui para Covid-19 dá negativo - Baiano News https://t.co/UxFgyMqsMS",1103441049563865090,1263168320968241152,2020-05-20 18:02:50,Twitter for iPhone,1263168320968241152,8960d74054404ddd,0.0,0.0,0.0,0.0,3352306216,,
Apenas nove municípios baianos não registraram nenhuma morte por Covid-19 https://t.co/pnqpCb8Qq4,1103441049563865090,1369608038294904835,2021-03-10 11:16:17,Twitter for iPhone,1369608038294904835,8960d74054404ddd,0.0,0.0,0.0,0.0,,,
Wagner toma primeira dose de vacina contra Covid-19 https://t.co/WIvJNgIpG1,1103441049563865090,1374877825996615685,2021-03-25 00:16:32,Twitter for iPhone,1374877825996615685,8960d74054404ddd,0.0,1.0,1.0,0.0,365045354,,
Pesquisador da USP questiona estudo sobre baixa transmissão da Covid-19 em escolas de SP https://t.co/DCV0hxIXog,1103441049563865090,1379236961366474755,2021-04-06 00:58:11,Twitter for iPhone,1379236961366474755,8960d74054404ddd,0.0,0.0,0.0,0.0,1223720424632131588,,
Brasil atinge 300 mil mortos por Covid-19 um dia após recorde de mais de 3 mil vidas perdidas em 24 horas https://t.co/aul9MFV28z,1103441049563865090,1374818517065854977,2021-03-24 20:20:52,Twitter for iPhone,1374818517065854977,8960d74054404ddd,0.0,0.0,1.0,0.0,22885574,,
Feira de Santana: drive thru de vacinação contra Covid-19 começa nesta terça-feira https://t.co/ORBOWf763Y,1103441049563865090,1356532251140497409,2021-02-02 09:17:46,Twitter for iPhone,1356532251140497409,8960d74054404ddd,0.0,0.0,0.0,0.0,,,
"A tradicional Lavagem do Bonfim, uma das maiores manifestações religiosas do País será festejada de forma diferente,não teremos a lavagem das escadarias da igreja. O evento será visto pela internet para obedecer a protocolos por conta da covid. ""Quem tem fé fica em casa"" https://t.co/p2g3y8Nfjv",1103441049563865090,1349687051478835201,2021-01-14 11:57:23,Twitter for iPhone,1349687051478835201,8960d74054404ddd,0.0,0.0,1.0,0.0,,,
https://t.co/s7Wo8q4ImO: mortalidade entre internados bate recorde em 11 estados,1103441049563865090,1377340080910704640,2021-03-31 19:20:39,Twitter for iPhone,1377340080910704640,8960d74054404ddd,0.0,0.0,0.0,0.0,1351308683511287811,,
Senador Major Olímpio tem morte cerebral após Covid-19 https://t.co/18RffyyQQC,1103441049563865090,1372655904185667584,2021-03-18 21:07:24,Twitter for iPhone,1372655904185667584,8960d74054404ddd,1.0,0.0,1.0,0.0,,,
Governo inclui trabalhadores da educação no grupo prioritário de vacinação contra a covid-19 https://t.co/Qp8s17CKGW,1103441049563865090,1367610384849453059,2021-03-04 22:58:19,Twitter for iPhone,1367610384849453059,8960d74054404ddd,0.0,0.0,0.0,0.0,,,
4 principais hospitais particulares de Feira estão com 100% dos leitos de UTI Covid ocupados https://t.co/iGD6PcgrXm,1103441049563865090,1363901254070583297,2021-02-22 17:19:33,Twitter for iPhone,1363901254070583297,8960d74054404ddd,0.0,0.0,0.0,0.0,,,
"Hoje (terça-feira ) 11 capitais estão com mais de 80% de ocupação das UTIS para covid,a pandemia continua com índices altos em  boa parte  dos estados. https://t.co/0oiI8Uvnj0",1103441049563865090,1354034818712018945,2021-01-26 11:53:52,Twitter for iPhone,1354034818712018945,e60cc1f72c303272,0.0,0.0,0.0,0.0,,,
"Curiosidades inúteis sobre mim (2/2) 

A única vez que preparei caipirinha na vida foi para um prêmio Nobel 

Sem querer já engoli uma moeda

Fiquei preso num apê em Paris por causa de um gato

O dia que nos livrarmos dos 2 vírus que destroem o Brasil farei uma nova tatuagem",56219067,1256913355576610817,2020-05-03 11:47:52,Twitter for iPhone,1256913360479752192,97bcdfca1a2dca59,0.0,4.0,47.0,0.0,,replied_to,1256913355576610817
Não voltaremos ao normal até haver uma vacina ou medicamento eficaz. Um “seminormal” depende de estratégia baseada em assistência e testes para COVID-19. Sem liderança não há plano. Sem testagem em massa seguimos entre o isolamento sem data para terminar e o negacionismo suicida,56219067,1250013647390355458,2020-04-14 10:50:52,Twitter for iPhone,1250013647390355458,97bcdfca1a2dca59,111.0,5.0,493.0,5.0,33520195,,
Retrospectiva 2019 do nosso time de cientistas no Rio de Janeiro e colaboradores: minicérebros com olhos primitivos/retinas; sofosbuvir contra chikungunya; gliose em astrócitos humanos; cianobactérias aumentando neurotoxicidade do vírus zika; LSD gerando sinapses #IDOR #UFRJ,56219067,1208856163040804864,2019-12-22 21:05:43,Twitter for iPhone,1208856163040804864,97bcdfca1a2dca59,7.0,0.0,32.0,0.0,,,
"Imunização passiva significa se valer de anticorpos produzidos por um indivíduo para proteger outros. Não é vacina, dura pouco tempo mas salva vidas. São candidatos promissores para tratamento profilático e terapêutico da COVID-19 1/2",56219067,1243492664265318400,2020-03-27 10:58:48,Twitter for iPhone,1243492664265318400,97bcdfca1a2dca59,17.0,5.0,107.0,0.0,58951368,,
Dicas para manter a saúde mental com @ronald_fischer. Pais com crianças pequenas. https://t.co/jP1HxjgnTp,56219067,1243528727092441088,2020-03-27 13:22:06,Twitter for iPhone,1243528727092441088,97bcdfca1a2dca59,3.0,0.0,5.0,0.0,128372940,,
"Para pensar durante a pandemia: Nosso planeta tem 4,5 bilhões de anos e a vida existe por aqui há 3,8 bilhões de anos. Apesar de não existirem registros fósseis de vírus, o genoma da maioria dos vertebrados contêm sequências derivadas de vírus ancestrais.",56219067,1253128708774400009,2020-04-23 01:09:00,Twitter for iPhone,1253128708774400009,97bcdfca1a2dca59,15.0,1.0,130.0,2.0,,,
"É preprint, testes somente em animais, mas resultados são promissores. A vacina PiCoVacc induziu a produção de anticorpos contra 10 variantes de Sars-Cov-2 em camundongos, ratos e macacos. Imunização com 2 doses. Aparentemente segura. Só a ciência salva! https://t.co/nShBSCFvUw",56219067,1252569212574367752,2020-04-21 12:05:46,Twitter for iPhone,1252569212574367752,97bcdfca1a2dca59,64.0,5.0,271.0,6.0,2716763753,,
"Por conta do HIV tivemos que aprender a praticar sexo seguro. Com o Sars-Cov-2 teremos que aprender a praticar o convívio seguro. Atividades ao ar livre com distanciamento parecem ok, proximidade em ambientes pequenos e fechados trazem alto risco. https://t.co/zM7ufmeQSu",56219067,1261781991818739713,2020-05-16 22:14:04,Twitter for iPhone,1261781991818739713,97bcdfca1a2dca59,11.0,2.0,82.0,2.0,,,
"COVID-19, incidência nacional: 160 casos/milhão de habitantes. Há 12 cidades acima da incidência nacional, e 10 abaixo. Fonte: secretarias estaduais de saúde, 17/04/2020 https://t.co/AzXDjmN7cK",56219067,1251481431710339073,2020-04-18 12:03:19,Twitter for iPhone,1251481431710339073,97bcdfca1a2dca59,7.0,2.0,20.0,1.0,188835009,,
A proibição na China de comer e comercializar animais selvagens pode se tornar lei permanente. É o mundo pós-COVID-19. https://t.co/kIKUqoaCdi,56219067,1246240166907437056,2020-04-04 00:56:24,Twitter for iPhone,1246240166907437056,97bcdfca1a2dca59,7.0,2.0,58.0,0.0,575434223,,
"Casca de chinchona, quinino... Remédios contra malária, doença causada pelo parasita Plasmodium, também foram aposta nos tempos de gripe espanhola, pandemia causada por um vírus, assim como a COVID-19.",56219067,1250049187116396544,2020-04-14 13:12:05,Twitter for iPhone,1250049187116396544,97bcdfca1a2dca59,2.0,3.0,40.0,1.0,,,
"A equipe do professor Amilcar Tanuri da UFRJ  lançou uma campanha de doação de recursos, visando o aumento de testagens para a COVID-19. A meta é executar 55 mil testes em 90 dias! Para saber como doar: https://t.co/fWrnYtwEpx https://t.co/3xQWZlQraa",56219067,1246961989362089987,2020-04-06 00:44:40,Twitter for iPhone,1246961989362089987,97bcdfca1a2dca59,29.0,2.0,81.0,1.0,15249841,,
"Alguns ainda não levam a sério a COVID-19 - ignorando a recomendação da OMS de evitar reuniões de massa. O presidente do Brasil, Jair Bolsonaro, foi fortemente criticado por especialistas em saúde e enfrenta reação pública. Está no Editorial da @TheLancet https://t.co/AzBWkPab9x",56219067,1243584341558595600,2020-03-27 17:03:06,Twitter for iPhone,1243584341558595600,97bcdfca1a2dca59,13.0,1.0,35.0,0.0,,,
"O que deve mudar após a COVID-19? Valorização da ciência, professor, imprensa, sistema público de saúde e renda mínima universal. Mais atenção à higiene e saúde mental, aprimoramento do teletrabalho, ensino à distância e comércio online, formas de cumprimentar, muitas máscaras.",56219067,1243885216596459521,2020-03-28 12:58:40,Twitter for iPhone,1243885216596459521,97bcdfca1a2dca59,172.0,17.0,924.0,30.0,,,
"Enquanto não vem a vacina, as atenções estão voltadas para a possibilidade de tratar os infectados com antiretrovirais, em especial o remdesivir. O medicamento teve bons resultados contra MERS em animais. https://t.co/tiz67PDish",56219067,1232775960618991617,2020-02-26 21:14:27,Twitter for iPhone,1232775960618991617,97bcdfca1a2dca59,3.0,0.0,10.0,0.0,,,
É o Covid-pass,56219067,1246504935858098178,2020-04-04 18:29:45,Twitter for iPhone,1246505249604583425,97bcdfca1a2dca59,0.0,2.0,17.0,2.0,1172269482645041152,replied_to,1246504935858098178
"O sequenciamento genético é um retrato detalhado do vírus. Permite contar sua história, entender seu funcionamento, saber de onde ele veio e como se comporta. A partir dessas informações, uma série de medidas podem ser tomadas. Só a ciência salva! https://t.co/1S3ixwQblh",56219067,1249346539379621894,2020-04-12 14:40:01,Twitter for iPhone,1249346539379621894,97bcdfca1a2dca59,25.0,0.0,84.0,1.0,,,
"Resultados preliminares, precisam de confirmação mas primeiras evidências sugerem que pessoas de tipo sanguíneo A teriam maior risco de infecção por COVID-19 do que de outros grupos. Sem efeito de gênero e idade nessa distribuição. https://t.co/SL1hOySU1h",56219067,1241446014189539335,2020-03-21 19:26:09,Twitter for iPhone,1241446014189539335,97bcdfca1a2dca59,2.0,3.0,47.0,3.0,,,
"Está diferente da época do zika. Agora, além do ritmo frenético, há muito mais incertezas e óbitos. O @canalmeio traz comentário sobre o cotidiano dos cientistas que buscam compreender a COVID e mitigar os estragos da pandemia. https://t.co/xw0bHjyZSZ",56219067,1252565871836508160,2020-04-21 11:52:30,Twitter for iPhone,1252565871836508160,97bcdfca1a2dca59,0.0,0.0,9.0,0.0,,,
10% de positivos para COVID-19 entre profissionais de saúde e amostras de pacientes recebidas de hospitais públicos. #UFRJ fazendo a diferença na testagem. Meta chegar a 10 mil testes/mês. Obrigado ao grande Amilcar Tanuri e Instituto de Biologia. https://t.co/OXRbthsJoe,56219067,1246417815390863361,2020-04-04 12:42:19,Twitter for iPhone,1246417815390863361,97bcdfca1a2dca59,56.0,1.0,197.0,4.0,,,
"Abaixo um Twitter e continue lendo : existem muitos sintomas do vírus que na maioria dos jovens não apresentam falta de ar, já tem vários conhecidos meus que fez o teste particular e deu positivo, isso sem estar com  falta de ar. Apenas sem sentir olfato e paladar.",1230248006089347072,1259940134121869314,2020-05-11 20:15:11,Twitter for iPhone,1259940134121869314,db5d081bba1feffe,0.0,0.0,0.0,0.0,,,
Alguém tira o corona do planetaaaa Não aguento mais,1230248006089347072,1260207668561674242,2020-05-12 13:58:16,Twitter for iPhone,1260207668561674242,db5d081bba1feffe,0.0,0.0,0.0,0.0,,,
Gente sonhei que pagava o corona vírus acredita!! Tá repreendido.,1230248006089347072,1271806405104844800,2020-06-13 14:07:30,Twitter for iPhone,1271806405104844800,db5d081bba1feffe,0.0,0.0,0.0,0.0,1262951306924351491,,
Só eu que acho que peguei COVID mais de uma vez e não sei kkkkkk,1230248006089347072,1371965758754947074,2021-03-16 23:25:01,Twitter for iPhone,1371965758754947074,db5d081bba1feffe,0.0,0.0,0.0,0.0,,,
"Vou tomar uma corona vai ser o jeito, ela vai me pegar e por dentro mesmo.",1230248006089347072,1280645981135044612,2020-07-07 23:32:49,Twitter for iPhone,1280645981135044612,db5d081bba1feffe,0.0,0.0,1.0,0.0,,,
"Vou tomar uma corona vai ser o jeito, ela vai me pegar e por dentro mesmo.",1230248006089347072,1280645981135044612,2020-07-07 23:32:49,Twitter for iPhone,1280645981135044612,db5d081bba1feffe,0.0,0.0,1.0,0.0,74756085,,
"COVID, só obedece as regras quando afeta um familiar seu.",1230248006089347072,1372241836853637131,2021-03-17 17:42:03,Twitter for iPhone,1372241836853637131,db5d081bba1feffe,0.0,0.0,0.0,0.0,,,
Vão achar que tô com COVID,1230248006089347072,1459501300274634756,2021-11-13 12:40:00,Twitter for iPhone,1459501300274634756,db5d081bba1feffe,0.0,0.0,0.0,0.0,,,
Fazer exame do COVID doi demais 😭,1230248006089347072,1321541171273998336,2020-10-28 19:55:42,Twitter for iPhone,1321541171273998336,db5d081bba1feffe,0.0,0.0,0.0,0.0,,,
Aqui esperando pra fazer o exame do COVID 😣,1230248006089347072,1321491193721741316,2020-10-28 16:37:07,Twitter for iPhone,1321491193721741316,db5d081bba1feffe,0.0,1.0,0.0,0.0,,,
Aqui esperando pra fazer o exame do COVID 😣,1230248006089347072,1321491193721741316,2020-10-28 16:37:07,Twitter for iPhone,1321491193721741316,db5d081bba1feffe,0.0,1.0,0.0,0.0,1024370919853187072,,
7 mortes de COVID no acre nas últimas 24 horas🥺 o caos já não é mais o mesmo.,1230248006089347072,1342103368874012674,2020-12-24 13:42:32,Twitter for iPhone,1342103368874012674,db5d081bba1feffe,0.0,0.0,0.0,0.0,,,
"Eu não vejo ninguém mais em quarentena, pelo amor de Deus, isso já acabou faz tempo aqui no acre , todo mundo sempre está em resenhas ou em festa, na minha opinião, todos iremos pegar ou já pegaram o COVID",1230248006089347072,1343757447597592577,2020-12-29 03:15:15,Twitter for iPhone,1343757447597592577,db5d081bba1feffe,0.0,0.0,0.0,0.0,,,
Acho que já peguei COVID umas 3 vezes assintomática e não sei,1230248006089347072,1362828087268962307,2021-02-19 18:15:10,Twitter for iPhone,1362828087268962307,db5d081bba1feffe,0.0,0.0,0.0,0.0,,,
O major vírus que tem afetado a humanidade e a falta de amor próprio. #ore,1230248006089347072,1364298203340935168,2021-02-23 19:36:53,Twitter for iPhone,1364298203340935168,db5d081bba1feffe,0.0,0.0,1.0,0.0,,,
"Tô me sentindo muito mal, achando que é COVID.",1230248006089347072,1366751449892474884,2021-03-02 14:05:13,Twitter for iPhone,1366751449892474884,db5d081bba1feffe,0.0,0.0,0.0,0.0,,,
"Meu pai tá se sentindo muito mal. Tenho certeza que é corona, Deus é fiel.",1230248006089347072,1366570676321017858,2021-03-02 02:06:53,Twitter for iPhone,1366570676321017858,db5d081bba1feffe,0.0,0.0,0.0,0.0,808515516407152640,,
"E meus amigos, deu positivo meu exame do COVID 😢😷",1230248006089347072,1369105021263036420,2021-03-09 01:57:28,Twitter for iPhone,1369105021263036420,db5d081bba1feffe,0.0,1.0,2.0,0.0,1290392611656740867,,
"E meus amigos, deu positivo meu exame do COVID 😢😷",1230248006089347072,1369105021263036420,2021-03-09 01:57:28,Twitter for iPhone,1369105021263036420,db5d081bba1feffe,0.0,1.0,2.0,0.0,1011180684256464897,,
"Alguém que já pegou COVID sabe me dizer se demora muito voltar o olfato e o paladar, tá acabando comigo isso, não aguento mais.",1230248006089347072,1369490889882673152,2021-03-10 03:30:46,Twitter for iPhone,1369490889882673152,db5d081bba1feffe,0.0,2.0,0.0,0.0,,,
Espero que amanhã meu resfriado tenha passado p não aguentar o Maicon gritando corona vírus do meu lado,162046789,1239323226326675460,2020-03-15 22:50:57,Twitter for Android,1239323226326675460,1ba6cc7d83e56acd,0.0,0.0,0.0,0.0,,,
"A @maratonadorio mudou as datas por motivos de corona né? Aí eu que estava com TUDO reservado, tive que cancelar....",162046789,1241740576590049280,2020-03-22 14:57:50,Twitter for Android,1241740877275561985,1ba6cc7d83e56acd,0.0,1.0,0.0,0.0,,replied_to,1241740576590049280
"Obrigado Coronga, por tirar minha tranquilidade p dormir https://t.co/hJvwtVViZs",162046789,1243128121479626752,2020-03-26 10:50:15,Twitter for Android,1243128121479626752,1ba6cc7d83e56acd,1.0,0.0,0.0,0.0,,,
"Acabamos de cancelar a viagem da família que ia rolar em Maio, Obrigado Coronga.",162046789,1244116548136112129,2020-03-29 04:17:54,Twitter for Android,1244116548136112129,1ba6cc7d83e56acd,0.0,0.0,3.0,0.0,635888442,,
"@ritadnts É amiga, o coronga me demitiu",162046789,1247534114661527553,2020-04-07 16:21:24,Twitter for Android,1247560116305625088,1ba6cc7d83e56acd,0.0,0.0,0.0,0.0,4462122029,replied_to,1247534322409562115
"@RLiandry É amiga, o corona atingiu o turismo de forma abrupta e rápida, infelizmente.... 😪",162046789,1247534114661527553,2020-04-07 16:21:08,Twitter for Android,1247560047166664704,1ba6cc7d83e56acd,0.0,1.0,2.0,0.0,,replied_to,1247555427514101760
"@ritadnts É amiga, o coronga me demitiu",162046789,1247534114661527553,2020-04-07 16:21:24,Twitter for Android,1247560116305625088,1ba6cc7d83e56acd,0.0,0.0,0.0,0.0,3351951969,replied_to,1247534322409562115
"@RLiandry É amiga, o corona atingiu o turismo de forma abrupta e rápida, infelizmente.... 😪",162046789,1247534114661527553,2020-04-07 16:21:08,Twitter for Android,1247560047166664704,1ba6cc7d83e56acd,0.0,1.0,2.0,0.0,13124602,replied_to,1247555427514101760
@CaioGabrielRez1 Comparar um vírus que tem uma taxa de letalidade superior a de uma gripe como uma gripe é banalizar a vida.,162046789,1284651810331004929,2020-07-19 01:37:56,Twitter for Android,1284663731046187009,1ba6cc7d83e56acd,0.0,0.0,0.0,0.0,,replied_to,1284663181953183744
Era pra eu tá ao som de Tainá Costa belíssimo e emlregado se não fosse o corona,162046789,1249212490074009600,2020-04-12 05:47:21,Twitter for Android,1249212490074009600,1ba6cc7d83e56acd,0.0,2.0,1.0,0.0,,,
"A CURA DO CORONGA É A AGUA TÔNICA?

CARALHO BOLSOMINION NUM FODE, BOLSOMINION https://t.co/FW9Ki4MLQO",162046789,1250427685953613826,2020-04-15 14:16:06,Twitter for Android,1250427685953613826,1ba6cc7d83e56acd,1.0,1.0,3.0,0.0,52722451,,
"A CURA DO CORONGA É A AGUA TÔNICA?

CARALHO BOLSOMINION NUM FODE, BOLSOMINION https://t.co/FW9Ki4MLQO",162046789,1250427685953613826,2020-04-15 14:16:06,Twitter for Android,1250427685953613826,1ba6cc7d83e56acd,1.0,1.0,3.0,0.0,62688826,,
Meus parentes saíram da quarentena e estão zero covid e esta eh a melhor notícia que tive.,162046789,1255499592973668361,2020-04-29 14:10:03,Twitter for Android,1255499592973668361,1ba6cc7d83e56acd,0.0,0.0,0.0,0.0,,,
Não tenham coronga https://t.co/9Gp3F24noU,162046789,1256603463775117312,2020-05-02 15:16:26,Twitter for Android,1256603463775117312,1ba6cc7d83e56acd,0.0,3.0,26.0,0.0,,,
"Estaria embarcando essa semana pra João Pessoa, empregado e treinando pra maratona do Rio que seria mês que vem.

VAI SE FUDE CORONA https://t.co/5JdrtH4S4F",162046789,1262045063099580416,2020-05-17 15:39:25,Twitter for Android,1262045063099580416,1ba6cc7d83e56acd,1.0,0.0,4.0,0.0,,,
"Estaria embarcando essa semana pra João Pessoa, empregado e treinando pra maratona do Rio que seria mês que vem.

VAI SE FUDE CORONA https://t.co/5JdrtH4S4F",162046789,1262045063099580416,2020-05-17 15:39:25,Twitter for Android,1262045063099580416,1ba6cc7d83e56acd,1.0,0.0,4.0,0.0,302256560,,
Entendido que me abster de informações sobre o covid seria melhor pra minha saúde mental foi a melhor coisa que aconteceu nessa pandemia,162046789,1264053980080091136,2020-05-23 04:42:08,Twitter for Android,1264053980080091136,1ba6cc7d83e56acd,0.0,0.0,3.0,0.0,,,
"Corona te odeio, todo fds eu queria tá em uma festa #livedapisamenos",162046789,1274530464829767680,2020-06-21 02:31:57,Twitter for Android,1274530464829767680,1ba6cc7d83e56acd,5.0,0.0,15.0,0.0,66177906,,
"Corona te odeio, todo fds eu queria tá em uma festa #livedapisamenos",162046789,1274530464829767680,2020-06-21 02:31:57,Twitter for Android,1274530464829767680,1ba6cc7d83e56acd,5.0,0.0,15.0,0.0,,,
A cloroquina e o chá de boldo contra o corona https://t.co/ElGQ9XRZvu,162046789,1283390121379860486,2020-07-15 13:17:03,Twitter for Android,1283390121379860486,1ba6cc7d83e56acd,0.0,0.0,7.0,0.0,,,
"Hidroxicloroquina não é eficaz na prevenção da Covid-19, diz estudo https://t.co/STI6G4r7J8 via @VEJA",723674931695902720,1315989493988700161,2020-10-13 12:15:19,Twitter for iPhone,1315989493988700161,5722ff20ba67083b,0.0,0.0,0.0,0.0,,,
"Em camelôs do Rio, já tem vacina falsa contra covid sendo vendida por R$ 50 @UOLNoticias @UOL https://t.co/kC13mFbNxf",723674931695902720,1341473422254194689,2020-12-22 19:59:21,Twitter for iPhone,1341473422254194689,5722ff20ba67083b,0.0,0.0,0.0,0.0,,,
Covid-19 em academia: 112 pessoas são contaminadas em aulas de dança https://t.co/X7tYvuplQP,723674931695902720,1262775172001681411,2020-05-19 16:00:36,Twitter for iPhone,1262775172001681411,5722ff20ba67083b,0.0,0.0,0.0,0.0,,,
"Vem aí a Pan-Corona, vacina chinesa e cubana contra múltiplas cepas do coronavírus https://t.co/Fswe7Ry9lS",723674931695902720,1373648472012886017,2021-03-21 14:51:31,Twitter for iPhone,1373648472012886017,5722ff20ba67083b,1.0,0.0,1.0,0.0,,,
Governo Bolsonaro e a estratégia de propagação do vírus https://t.co/pADCvJesPn,723674931695902720,1377712461885886469,2021-04-01 20:00:22,Twitter for iPhone,1377712461885886469,5722ff20ba67083b,0.0,0.0,0.0,0.0,14594813,,
Pneumologista referência no país se cura de Covid-19: 'Não me tratei com cloroquina e não receitaria a nenhum paciente' https://t.co/n6zRLaP0mB,723674931695902720,1264913187993985027,2020-05-25 13:36:19,Twitter for iPhone,1264913187993985027,5722ff20ba67083b,1.0,0.0,2.0,0.0,,,
França suspende uso da cloroquina para tratamento da Covid-19 - CBN https://t.co/pL9cqll0T8,723674931695902720,1265631497492496385,2020-05-27 13:10:37,Twitter for iPhone,1265631497492496385,5722ff20ba67083b,0.0,0.0,0.0,0.0,,,
"Morto com covid-19, senador Arolde de Oliveira lançou Flordelis na política https://t.co/15Ar25dKYI",723674931695902720,1319227992648962049,2020-10-22 10:43:58,Twitter for iPhone,1319227992648962049,5722ff20ba67083b,1.0,1.0,1.0,0.0,,,
Obituário do Bolsonaro informa: 120.262 mortes por Covid-19 até este sábado (29/08) https://t.co/Iqwnelp5zv,723674931695902720,1299864540029554691,2020-08-30 00:20:31,Twitter for iPhone,1299864540029554691,5722ff20ba67083b,0.0,0.0,0.0,0.0,1514929962,,
"Brasil se acerca dos 400.000 casos de covid-19, com projeções de que chegará a 100.000 mortos em agosto via @elpais_brasil https://t.co/z2p0RlgN3n",723674931695902720,1265629689898508288,2020-05-27 13:03:26,Twitter for iPhone,1265629689898508288,5722ff20ba67083b,0.0,0.0,0.0,0.0,861691609695625216,,
Governo Bolsonaro e a estratégia de propagação do vírus https://t.co/pADCvJesPn,723674931695902720,1377712461885886469,2021-04-01 20:00:22,Twitter for iPhone,1377712461885886469,5722ff20ba67083b,0.0,0.0,0.0,0.0,,,
"Brasil tem 849 mortes por Covid-19 em 24 horas, segundo consórcio de veículos de imprensa https://t.co/ZTluKHvuD9 via @ConversaAfiada",723674931695902720,1270147054271188992,2020-06-09 00:13:50,Twitter for iPhone,1270147054271188992,5722ff20ba67083b,1.0,0.0,1.0,0.0,,,
"Caminhoneiro bolsonarista que dizia que covid-19 era ""politicagem"" morre da doença em MT https://t.co/U78rCafcXL",723674931695902720,1275817165531295746,2020-06-24 15:44:50,Twitter for iPhone,1275817165531295746,5722ff20ba67083b,0.0,0.0,0.0,0.0,,,
Covid-19: governo antecipa restrições e DF entrará em lockdown à meia-noite https://t.co/0MOr3HcDMX,723674931695902720,1365401425963065347,2021-02-26 20:40:42,Twitter for iPhone,1365401425963065347,5722ff20ba67083b,0.0,0.0,0.0,0.0,,,
Vaticano permite o uso de vacinas contra Covid-19 feitas com tecido de fetos abortados https://t.co/GElXkD50RQ,723674931695902720,1341471344588931072,2020-12-22 19:51:06,Twitter for iPhone,1341471344588931072,5722ff20ba67083b,0.0,0.0,0.0,0.0,,,
